date,portid,portname,country,hub_code,daily_port_calls_total,daily_port_calls_dry_bulk,daily_port_calls_tanker,daily_port_calls_container,import_dry_bulk_kt,export_dry_bulk_kt,import_tanker_kt,export_tanker_kt
2021-08-19,port1069,Qingdao Port,China,port1069,16.0,2.0,0.0,13.0,230.22,4.46,0.0,0.0
2021-08-20,port1069,Qingdao Port,China,port1069,28.0,6.0,5.0,11.0,353.94,13.39,0.39,121.22
2021-08-21,port1069,Qingdao Port,China,port1069,45.0,12.0,5.0,24.0,671.96,8.93,213.27,11.08
2021-08-22,port1069,Qingdao Port,China,port1069,35.0,4.0,4.0,19.0,174.79,13.39,0.0,27.97
2021-08-23,port1069,Qingdao Port,China,port1069,11.0,1.0,2.0,5.0,0.0,48.03,34.11,0.71
2021-08-24,port1069,Qingdao Port,China,port1069,31.0,5.0,4.0,19.0,309.47,8.93,302.16,2.34
2021-08-25,port1069,Qingdao Port,China,port1069,28.0,3.0,4.0,20.0,169.88,8.93,17.03,23.9
2021-08-26,port1069,Qingdao Port,China,port1069,32.0,2.0,6.0,19.0,110.68,8.93,291.74,101.38
2021-08-27,port1069,Qingdao Port,China,port1069,15.0,1.0,2.0,12.0,82.9,0.0,0.0,1.64
2021-08-28,port1069,Qingdao Port,China,port1069,11.0,0.0,2.0,7.0,0.0,0.0,106.13,0.0
2021-08-29,port1069,Qingdao Port,China,port1069,25.0,8.0,2.0,14.0,682.86,58.53,270.3,11.08
2021-08-30,port1069,Qingdao Port,China,port1069,40.0,10.0,2.0,17.0,458.52,70.69,10.62,5.34
2021-08-31,port1069,Qingdao Port,China,port1069,13.0,2.0,2.0,9.0,307.68,4.46,14.53,0.0
2021-09-01,port1069,Qingdao Port,China,port1069,14.0,1.0,3.0,8.0,55.34,4.46,261.61,11.08
2021-09-02,port1069,Qingdao Port,China,port1069,24.0,6.0,4.0,11.0,236.04,20.57,29.82,35.01
2021-09-03,port1069,Qingdao Port,China,port1069,23.0,4.0,0.0,14.0,136.89,159.23,0.0,0.0
2021-09-04,port1069,Qingdao Port,China,port1069,45.0,10.0,8.0,21.0,323.96,43.07,241.25,50.42
2021-09-05,port1069,Qingdao Port,China,port1069,1.0,0.0,1.0,0.0,0.0,0.0,5.94,5.34
2021-09-06,port1069,Qingdao Port,China,port1069,16.0,2.0,3.0,8.0,229.78,4.46,169.72,47.58
2021-09-07,port1069,Qingdao Port,China,port1069,25.0,4.0,1.0,18.0,171.87,75.84,0.0,6.82
2021-09-08,port1069,Qingdao Port,China,port1069,40.0,11.0,5.0,18.0,866.4,13.39,133.68,20.27
2021-09-09,port1069,Qingdao Port,China,port1069,24.0,4.0,3.0,14.0,197.28,8.93,35.58,5.35
2021-09-10,port1069,Qingdao Port,China,port1069,29.0,3.0,3.0,22.0,235.52,4.46,181.79,0.92
2021-09-11,port1069,Qingdao Port,China,port1069,23.0,2.0,2.0,18.0,107.53,4.46,267.63,0.0
2021-09-12,port1069,Qingdao Port,China,port1069,28.0,6.0,4.0,16.0,260.68,29.48,1.18,11.46
2021-09-13,port1069,Qingdao Port,China,port1069,34.0,5.0,7.0,15.0,59.58,4.46,198.56,19.35
2021-09-14,port1069,Qingdao Port,China,port1069,25.0,3.0,3.0,17.0,251.54,24.63,0.0,14.86
2021-09-15,port1069,Qingdao Port,China,port1069,27.0,2.0,5.0,17.0,272.1,0.0,9.94,29.14
2021-09-16,port1069,Qingdao Port,China,port1069,25.0,4.0,2.0,15.0,399.42,8.93,408.46,0.0
2021-09-17,port1069,Qingdao Port,China,port1069,53.0,13.0,7.0,26.0,468.33,53.06,23.78,36.6
2021-09-18,port1069,Qingdao Port,China,port1069,26.0,5.0,3.0,15.0,164.4,64.42,0.0,3.1
2021-09-19,port1069,Qingdao Port,China,port1069,7.0,0.0,2.0,5.0,0.0,0.0,11.59,11.08
2021-09-20,port1069,Qingdao Port,China,port1069,50.0,16.0,8.0,19.0,650.43,25.41,140.98,32.48
2021-09-21,port1069,Qingdao Port,China,port1069,25.0,4.0,4.0,11.0,357.47,0.0,267.18,13.36
2021-09-22,port1069,Qingdao Port,China,port1069,15.0,0.0,2.0,12.0,0.0,0.0,90.85,1.12
2021-09-23,port1069,Qingdao Port,China,port1069,28.0,2.0,4.0,13.0,271.81,0.0,206.46,16.08
2021-09-24,port1069,Qingdao Port,China,port1069,24.0,4.0,4.0,15.0,239.74,4.46,296.64,7.3
2021-09-25,port1069,Qingdao Port,China,port1069,27.0,3.0,2.0,14.0,166.59,8.93,9.94,11.33
2021-09-26,port1069,Qingdao Port,China,port1069,17.0,1.0,1.0,14.0,161.06,0.0,9.94,11.08
2021-09-27,port1069,Qingdao Port,China,port1069,29.0,2.0,2.0,20.0,55.34,6.15,272.42,11.65
2021-09-28,port1069,Qingdao Port,China,port1069,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
2021-09-29,port1069,Qingdao Port,China,port1069,35.0,6.0,4.0,18.0,607.31,50.43,127.14,31.12
2021-09-30,port1069,Qingdao Port,China,port1069,25.0,1.0,4.0,14.0,0.0,6.17,411.24,40.0
2021-10-01,port1069,Qingdao Port,China,port1069,49.0,7.0,2.0,28.0,372.24,13.39,0.0,5.25
2021-10-02,port1069,Qingdao Port,China,port1069,18.0,4.0,0.0,13.0,212.8,0.0,0.0,0.0
2021-10-03,port1069,Qingdao Port,China,port1069,36.0,10.0,5.0,16.0,543.62,8.93,281.64,68.0
2021-10-04,port1069,Qingdao Port,China,port1069,34.0,3.0,6.0,19.0,261.59,4.46,9.94,73.1
2021-10-05,port1069,Qingdao Port,China,port1069,34.0,4.0,3.0,23.0,217.5,4.46,165.5,12.57
2021-10-06,port1069,Qingdao Port,China,port1069,26.0,1.0,5.0,15.0,13.26,0.86,38.68,120.57
2021-10-07,port1069,Qingdao Port,China,port1069,25.0,6.0,1.0,15.0,317.87,92.4,0.73,4.12
2021-10-08,port1069,Qingdao Port,China,port1069,29.0,3.0,7.0,13.0,87.44,4.46,322.64,118.19
2021-10-09,port1069,Qingdao Port,China,port1069,37.0,4.0,3.0,25.0,225.17,0.0,178.24,11.08
2021-10-10,port1069,Qingdao Port,China,port1069,24.0,5.0,0.0,17.0,214.5,59.1,0.0,0.0
2021-10-11,port1069,Qingdao Port,China,port1069,32.0,6.0,3.0,19.0,311.7,37.91,0.0,12.2
2021-10-12,port1069,Qingdao Port,China,port1069,33.0,4.0,5.0,21.0,273.91,1.38,19.02,24.19
2021-10-13,port1069,Qingdao Port,China,port1069,29.0,2.0,5.0,16.0,0.0,0.0,186.71,20.09
2021-10-14,port1069,Qingdao Port,China,port1069,17.0,5.0,3.0,8.0,208.72,27.82,0.0,32.58
2021-10-15,port1069,Qingdao Port,China,port1069,30.0,8.0,2.0,17.0,496.76,6.62,38.06,0.0
2021-10-16,port1069,Qingdao Port,China,port1069,17.0,1.0,4.0,12.0,0.0,2.14,99.98,2.62
2021-10-17,port1069,Qingdao Port,China,port1069,31.0,6.0,5.0,16.0,473.54,5.84,415.63,0.0
2021-10-18,port1069,Qingdao Port,China,port1069,30.0,4.0,1.0,18.0,162.45,0.0,0.0,0.0
2021-10-19,port1069,Qingdao Port,China,port1069,6.0,0.0,1.0,5.0,0.0,0.0,0.0,1.06
2021-10-20,port1069,Qingdao Port,China,port1069,51.0,8.0,7.0,28.0,711.08,4.46,18.23,38.95
2021-10-21,port1069,Qingdao Port,China,port1069,27.0,4.0,3.0,13.0,254.16,10.31,196.04,3.02
2021-10-22,port1069,Qingdao Port,China,port1069,39.0,5.0,5.0,24.0,365.52,8.93,127.14,53.97
2021-10-23,port1069,Qingdao Port,China,port1069,24.0,3.0,3.0,15.0,279.37,8.93,333.85,7.09
2021-10-24,port1069,Qingdao Port,China,port1069,13.0,1.0,5.0,5.0,94.53,0.0,28.99,24.92
2021-10-25,port1069,Qingdao Port,China,port1069,21.0,8.0,2.0,9.0,478.87,24.44,7.11,0.0
2021-10-26,port1069,Qingdao Port,China,port1069,49.0,8.0,4.0,32.0,557.48,61.81,9.94,19.54
2021-10-27,port1069,Qingdao Port,China,port1069,37.0,2.0,8.0,22.0,55.34,14.87,123.97,16.43
2021-10-28,port1069,Qingdao Port,China,port1069,28.0,7.0,4.0,14.0,225.79,7.15,287.81,24.96
2021-10-29,port1069,Qingdao Port,China,port1069,28.0,3.0,5.0,17.0,143.47,10.82,90.5,20.44
2021-10-30,port1069,Qingdao Port,China,port1069,26.0,3.0,3.0,18.0,184.39,4.46,332.72,2.81
2021-10-31,port1069,Qingdao Port,China,port1069,32.0,4.0,3.0,22.0,113.83,0.0,100.94,1.6
2021-11-01,port1069,Qingdao Port,China,port1069,38.0,7.0,6.0,21.0,386.08,9.34,325.41,35.33
2021-11-02,port1069,Qingdao Port,China,port1069,26.0,3.0,3.0,17.0,84.46,0.0,0.0,31.98
2021-11-03,port1069,Qingdao Port,China,port1069,39.0,3.0,6.0,25.0,96.31,0.0,8.67,61.95
2021-11-04,port1069,Qingdao Port,China,port1069,21.0,6.0,5.0,10.0,502.46,43.99,149.46,23.94
2021-11-05,port1069,Qingdao Port,China,port1069,14.0,1.0,5.0,8.0,0.0,0.0,15.16,28.48
2021-11-06,port1069,Qingdao Port,China,port1069,16.0,5.0,3.0,5.0,166.03,230.4,11.02,11.08
2021-11-07,port1069,Qingdao Port,China,port1069,3.0,1.0,1.0,1.0,0.0,20.97,47.67,0.0
2021-11-08,port1069,Qingdao Port,China,port1069,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2021-11-09,port1069,Qingdao Port,China,port1069,67.0,18.0,11.0,32.0,1017.63,200.13,241.69,24.77
2021-11-10,port1069,Qingdao Port,China,port1069,39.0,4.0,8.0,23.0,246.35,5.84,253.74,25.5
2021-11-11,port1069,Qingdao Port,China,port1069,27.0,4.0,3.0,17.0,314.81,28.05,44.37,0.0
2021-11-12,port1069,Qingdao Port,China,port1069,40.0,4.0,7.0,20.0,141.95,4.46,45.19,42.94
2021-11-13,port1069,Qingdao Port,China,port1069,35.0,7.0,3.0,22.0,450.6,2.49,151.2,1.3
2021-11-14,port1069,Qingdao Port,China,port1069,44.0,3.0,11.0,25.0,55.34,38.31,299.46,70.32
2021-11-15,port1069,Qingdao Port,China,port1069,33.0,5.0,6.0,18.0,218.95,4.46,457.58,51.69
2021-11-16,port1069,Qingdao Port,China,port1069,36.0,5.0,5.0,23.0,339.18,21.66,47.58,14.74
2021-11-17,port1069,Qingdao Port,China,port1069,31.0,5.0,8.0,16.0,295.93,0.0,0.24,82.61
2021-11-18,port1069,Qingdao Port,China,port1069,34.0,6.0,5.0,21.0,195.25,60.63,1.9,29.2
2021-11-19,port1069,Qingdao Port,China,port1069,37.0,3.0,7.0,20.0,265.48,22.49,0.0,52.44
2021-11-20,port1069,Qingdao Port,China,port1069,29.0,4.0,3.0,20.0,230.02,11.25,9.94,11.08
2021-11-21,port1069,Qingdao Port,China,port1069,16.0,2.0,3.0,9.0,9.91,17.52,268.71,17.0
2021-11-22,port1069,Qingdao Port,China,port1069,30.0,4.0,3.0,19.0,401.05,5.84,9.94,19.62
2021-11-23,port1069,Qingdao Port,China,port1069,33.0,9.0,4.0,17.0,278.92,26.55,0.0,28.62
2021-11-24,port1069,Qingdao Port,China,port1069,34.0,5.0,3.0,21.0,264.58,47.56,104.08,12.02
2021-11-25,port1069,Qingdao Port,China,port1069,31.0,2.0,8.0,17.0,136.16,0.0,320.95,45.12
2021-11-26,port1069,Qingdao Port,China,port1069,37.0,4.0,7.0,22.0,55.34,7.8,317.93,18.52
2021-11-27,port1069,Qingdao Port,China,port1069,25.0,4.0,2.0,17.0,227.79,4.46,0.0,2.62
2021-11-28,port1069,Qingdao Port,China,port1069,40.0,6.0,6.0,22.0,269.19,4.46,100.55,38.06
2021-11-29,port1069,Qingdao Port,China,port1069,29.0,3.0,4.0,15.0,340.64,0.86,0.0,53.92
2021-11-30,port1069,Qingdao Port,China,port1069,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
2021-12-01,port1069,Qingdao Port,China,port1069,32.0,4.0,6.0,16.0,141.83,28.38,257.85,24.3
2021-12-02,port1069,Qingdao Port,China,port1069,38.0,5.0,8.0,22.0,110.68,27.31,16.32,116.93
2021-12-03,port1069,Qingdao Port,China,port1069,32.0,4.0,5.0,20.0,92.75,0.79,225.95,8.15
2021-12-04,port1069,Qingdao Port,China,port1069,30.0,3.0,4.0,14.0,65.22,4.46,11.47,7.28
2021-12-05,port1069,Qingdao Port,China,port1069,34.0,3.0,7.0,21.0,250.86,0.0,153.29,58.72
2021-12-06,port1069,Qingdao Port,China,port1069,31.0,2.0,4.0,18.0,83.52,4.46,9.89,33.77
2021-12-07,port1069,Qingdao Port,China,port1069,25.0,3.0,4.0,14.0,262.56,0.0,1.52,119.8
2021-12-08,port1069,Qingdao Port,China,port1069,37.0,6.0,9.0,18.0,308.4,8.93,172.48,52.01
2021-12-09,port1069,Qingdao Port,China,port1069,21.0,3.0,3.0,10.0,271.65,0.0,99.23,22.32
2021-12-10,port1069,Qingdao Port,China,port1069,37.0,2.0,6.0,27.0,186.75,1.38,9.94,33.56
2021-12-11,port1069,Qingdao Port,China,port1069,35.0,4.0,4.0,18.0,360.58,4.46,1.02,13.47
2021-12-12,port1069,Qingdao Port,China,port1069,42.0,7.0,7.0,23.0,456.92,8.93,444.21,95.24
2021-12-13,port1069,Qingdao Port,China,port1069,30.0,6.0,5.0,15.0,130.79,4.46,1.7,40.15
2021-12-14,port1069,Qingdao Port,China,port1069,34.0,5.0,7.0,19.0,318.53,57.92,242.79,52.83
2021-12-15,port1069,Qingdao Port,China,port1069,32.0,3.0,5.0,19.0,198.81,13.16,317.82,20.83
2021-12-16,port1069,Qingdao Port,China,port1069,26.0,4.0,2.0,17.0,252.28,4.46,127.14,47.46
2021-12-17,port1069,Qingdao Port,China,port1069,10.0,0.0,1.0,8.0,0.0,0.0,0.6,0.96
2021-12-18,port1069,Qingdao Port,China,port1069,42.0,6.0,10.0,21.0,325.68,66.46,487.16,38.43
2021-12-19,port1069,Qingdao Port,China,port1069,37.0,5.0,5.0,19.0,148.28,49.16,279.25,66.86
2021-12-20,port1069,Qingdao Port,China,port1069,33.0,2.0,7.0,19.0,55.34,26.07,425.51,103.49
2021-12-21,port1069,Qingdao Port,China,port1069,25.0,4.0,5.0,14.0,258.51,4.46,26.32,12.0
2021-12-22,port1069,Qingdao Port,China,port1069,39.0,3.0,4.0,25.0,190.34,8.93,1.13,3.06
2021-12-23,port1069,Qingdao Port,China,port1069,26.0,5.0,3.0,11.0,208.84,38.88,0.0,57.25
2021-12-24,port1069,Qingdao Port,China,port1069,2.0,0.0,2.0,0.0,0.0,0.0,130.75,7.09
2021-12-25,port1069,Qingdao Port,China,port1069,40.0,5.0,6.0,26.0,223.53,82.68,297.84,11.34
2021-12-26,port1069,Qingdao Port,China,port1069,32.0,6.0,2.0,22.0,305.45,2.28,10.09,0.12
2021-12-27,port1069,Qingdao Port,China,port1069,28.0,6.0,6.0,14.0,252.26,61.97,198.71,9.63
2021-12-28,port1069,Qingdao Port,China,port1069,35.0,6.0,7.0,18.0,398.55,5.84,266.3,33.41
2021-12-29,port1069,Qingdao Port,China,port1069,28.0,3.0,7.0,15.0,204.26,0.0,549.83,31.39
2021-12-30,port1069,Qingdao Port,China,port1069,34.0,5.0,5.0,21.0,299.68,60.06,10.87,82.73
2021-12-31,port1069,Qingdao Port,China,port1069,30.0,5.0,5.0,17.0,346.74,57.54,45.51,7.03
2022-01-01,port1069,Qingdao Port,China,port1069,35.0,4.0,3.0,24.0,309.7,4.46,90.47,5.35
2022-01-02,port1069,Qingdao Port,China,port1069,35.0,2.0,9.0,19.0,88.4,0.0,319.29,49.7
2022-01-03,port1069,Qingdao Port,China,port1069,34.0,3.0,5.0,18.0,252.79,0.0,155.42,26.33
2022-01-04,port1069,Qingdao Port,China,port1069,37.0,5.0,7.0,23.0,267.33,11.97,165.04,10.64
2022-01-05,port1069,Qingdao Port,China,port1069,42.0,6.0,5.0,25.0,439.05,4.46,3.41,57.69
2022-01-06,port1069,Qingdao Port,China,port1069,25.0,2.0,5.0,15.0,220.97,4.46,102.5,48.53
2022-01-07,port1069,Qingdao Port,China,port1069,25.0,2.0,2.0,14.0,277.74,4.46,0.0,6.98
2022-01-08,port1069,Qingdao Port,China,port1069,41.0,4.0,6.0,27.0,91.56,17.68,461.7,28.13
2022-01-09,port1069,Qingdao Port,China,port1069,25.0,3.0,1.0,19.0,267.92,4.46,0.0,2.87
2022-01-10,port1069,Qingdao Port,China,port1069,37.0,5.0,4.0,20.0,159.59,96.88,0.0,20.02
2022-01-11,port1069,Qingdao Port,China,port1069,37.0,8.0,8.0,17.0,411.17,6.3,319.99,62.64
2022-01-12,port1069,Qingdao Port,China,port1069,30.0,2.0,7.0,18.0,172.94,0.0,22.0,30.89
2022-01-13,port1069,Qingdao Port,China,port1069,30.0,7.0,4.0,19.0,402.08,28.26,155.07,9.49
2022-01-14,port1069,Qingdao Port,China,port1069,39.0,4.0,8.0,23.0,55.34,41.46,277.11,83.41
2022-01-15,port1069,Qingdao Port,China,port1069,32.0,7.0,3.0,14.0,280.34,37.98,9.94,18.9
2022-01-16,port1069,Qingdao Port,China,port1069,37.0,2.0,6.0,22.0,292.9,0.0,223.04,25.58
2022-01-17,port1069,Qingdao Port,China,port1069,33.0,4.0,6.0,21.0,201.63,5.73,20.9,27.24
2022-01-18,port1069,Qingdao Port,China,port1069,31.0,2.0,5.0,18.0,166.95,0.0,252.05,49.0
2022-01-19,port1069,Qingdao Port,China,port1069,32.0,2.0,3.0,24.0,243.78,0.0,243.39,10.8
2022-01-20,port1069,Qingdao Port,China,port1069,34.0,2.0,6.0,18.0,68.4,3.55,7.54,18.29
2022-01-21,port1069,Qingdao Port,China,port1069,33.0,4.0,5.0,21.0,55.34,146.44,200.65,11.98
2022-01-22,port1069,Qingdao Port,China,port1069,35.0,3.0,3.0,22.0,287.4,0.0,110.09,5.52
2022-01-23,port1069,Qingdao Port,China,port1069,37.0,5.0,11.0,18.0,481.75,0.0,305.81,45.89
2022-01-24,port1069,Qingdao Port,China,port1069,29.0,5.0,7.0,14.0,334.72,4.69,169.1,32.23
2022-01-25,port1069,Qingdao Port,China,port1069,32.0,2.0,3.0,23.0,0.0,20.23,0.6,3.48
2022-01-26,port1069,Qingdao Port,China,port1069,28.0,5.0,4.0,16.0,324.56,14.13,117.53,60.11
2022-01-27,port1069,Qingdao Port,China,port1069,35.0,5.0,7.0,22.0,284.1,44.67,344.16,53.28
2022-01-28,port1069,Qingdao Port,China,port1069,36.0,5.0,5.0,23.0,292.1,23.67,31.9,32.79
2022-01-29,port1069,Qingdao Port,China,port1069,44.0,4.0,10.0,23.0,289.05,9.78,214.26,34.7
2022-01-30,port1069,Qingdao Port,China,port1069,29.0,4.0,3.0,19.0,149.47,50.61,9.94,12.68
2022-01-31,port1069,Qingdao Port,China,port1069,29.0,5.0,4.0,16.0,390.84,4.46,0.0,46.71
2022-02-01,port1069,Qingdao Port,China,port1069,31.0,3.0,4.0,22.0,329.45,22.51,0.0,29.88
2022-02-02,port1069,Qingdao Port,China,port1069,19.0,3.0,3.0,12.0,40.57,0.0,280.45,2.05
2022-02-03,port1069,Qingdao Port,China,port1069,29.0,4.0,3.0,19.0,159.52,0.0,20.64,70.64
2022-02-04,port1069,Qingdao Port,China,port1069,31.0,5.0,8.0,16.0,164.56,62.24,191.3,14.93
2022-02-05,port1069,Qingdao Port,China,port1069,21.0,4.0,1.0,15.0,178.61,6.01,0.0,2.17
2022-02-06,port1069,Qingdao Port,China,port1069,27.0,5.0,6.0,16.0,95.97,73.73,46.6,29.09
2022-02-07,port1069,Qingdao Port,China,port1069,20.0,1.0,4.0,14.0,0.0,2.88,500.5,0.0
2022-02-08,port1069,Qingdao Port,China,port1069,21.0,3.0,2.0,13.0,286.1,4.46,5.94,5.34
2022-02-09,port1069,Qingdao Port,China,port1069,31.0,6.0,6.0,17.0,425.13,4.46,25.82,40.04
2022-02-10,port1069,Qingdao Port,China,port1069,26.0,3.0,6.0,17.0,243.12,0.0,376.61,52.67
2022-02-11,port1069,Qingdao Port,China,port1069,34.0,5.0,4.0,24.0,194.7,2.69,0.0,65.63
2022-02-12,port1069,Qingdao Port,China,port1069,12.0,1.0,2.0,8.0,54.52,0.0,0.0,3.51
2022-02-13,port1069,Qingdao Port,China,port1069,38.0,4.0,5.0,25.0,500.18,8.93,9.94,30.26
2022-02-14,port1069,Qingdao Port,China,port1069,31.0,1.0,6.0,20.0,0.0,0.42,323.37,16.43
2022-02-15,port1069,Qingdao Port,China,port1069,31.0,4.0,5.0,17.0,372.7,4.46,139.36,13.11
2022-02-16,port1069,Qingdao Port,China,port1069,26.0,2.0,4.0,16.0,90.18,6.11,308.49,5.34
2022-02-17,port1069,Qingdao Port,China,port1069,32.0,2.0,7.0,19.0,269.65,0.0,4.66,53.92
2022-02-18,port1069,Qingdao Port,China,port1069,37.0,5.0,7.0,18.0,291.17,27.96,283.53,20.45
2022-02-19,port1069,Qingdao Port,China,port1069,34.0,7.0,3.0,21.0,284.22,52.98,15.88,29.63
2022-02-20,port1069,Qingdao Port,China,port1069,34.0,2.0,7.0,22.0,55.34,26.23,38.61,25.72
2022-02-21,port1069,Qingdao Port,China,port1069,25.0,2.0,3.0,16.0,270.23,0.0,309.47,1.56
2022-02-22,port1069,Qingdao Port,China,port1069,30.0,4.0,5.0,15.0,265.27,4.46,401.41,28.77
2022-02-23,port1069,Qingdao Port,China,port1069,27.0,3.0,6.0,13.0,220.75,27.63,9.94,29.73
2022-02-24,port1069,Qingdao Port,China,port1069,27.0,5.0,4.0,15.0,197.84,43.67,1.11,18.86
2022-02-25,port1069,Qingdao Port,China,port1069,32.0,3.0,2.0,22.0,343.55,0.0,91.51,3.61
2022-02-26,port1069,Qingdao Port,China,port1069,35.0,3.0,4.0,26.0,176.54,0.0,10.54,17.93
2022-02-27,port1069,Qingdao Port,China,port1069,37.0,5.0,6.0,22.0,88.6,68.73,105.26,18.12
2022-02-28,port1069,Qingdao Port,China,port1069,30.0,3.0,3.0,18.0,318.25,1.38,282.4,0.0
2022-03-01,port1069,Qingdao Port,China,port1069,31.0,5.0,1.0,19.0,37.27,46.55,0.0,40.96
2022-03-02,port1069,Qingdao Port,China,port1069,30.0,2.0,6.0,18.0,255.49,0.0,365.92,2.87
2022-03-03,port1069,Qingdao Port,China,port1069,33.0,3.0,4.0,19.0,191.36,4.46,39.09,24.63
2022-03-04,port1069,Qingdao Port,China,port1069,23.0,1.0,3.0,16.0,65.3,0.0,100.34,2.81
2022-03-05,port1069,Qingdao Port,China,port1069,38.0,4.0,8.0,23.0,235.91,6.76,9.94,108.11
2022-03-06,port1069,Qingdao Port,China,port1069,37.0,4.0,6.0,25.0,70.54,9.95,208.81,6.61
2022-03-07,port1069,Qingdao Port,China,port1069,38.0,5.0,5.0,20.0,68.92,8.63,289.63,19.65
2022-03-08,port1069,Qingdao Port,China,port1069,36.0,3.0,3.0,25.0,309.1,4.46,46.85,6.3
2022-03-09,port1069,Qingdao Port,China,port1069,19.0,5.0,3.0,10.0,333.21,10.31,0.0,3.84
2022-03-10,port1069,Qingdao Port,China,port1069,31.0,4.0,5.0,18.0,257.47,4.46,9.94,32.1
2022-03-11,port1069,Qingdao Port,China,port1069,33.0,1.0,6.0,21.0,174.66,0.0,94.72,20.46
2022-03-12,port1069,Qingdao Port,China,port1069,22.0,1.0,7.0,11.0,174.65,0.0,424.6,23.92
2022-03-13,port1069,Qingdao Port,China,port1069,35.0,6.0,1.0,24.0,450.26,17.85,9.94,11.08
2022-03-14,port1069,Qingdao Port,China,port1069,39.0,5.0,4.0,24.0,317.89,4.46,0.6,51.05
2022-03-15,port1069,Qingdao Port,China,port1069,36.0,2.0,7.0,24.0,55.34,4.46,57.48,30.05
2022-03-16,port1069,Qingdao Port,China,port1069,29.0,4.0,5.0,18.0,317.47,0.0,102.0,16.37
2022-03-17,port1069,Qingdao Port,China,port1069,40.0,8.0,6.0,25.0,186.36,58.86,15.36,87.65
2022-03-18,port1069,Qingdao Port,China,port1069,30.0,3.0,8.0,17.0,55.34,26.26,11.13,63.49
2022-03-19,port1069,Qingdao Port,China,port1069,31.0,3.0,3.0,25.0,217.16,0.0,0.0,5.52
2022-03-20,port1069,Qingdao Port,China,port1069,40.0,4.0,7.0,23.0,236.39,25.3,44.15,16.34
2022-03-21,port1069,Qingdao Port,China,port1069,29.0,4.0,4.0,19.0,173.69,4.29,113.39,79.49
2022-03-22,port1069,Qingdao Port,China,port1069,33.0,2.0,6.0,23.0,172.76,19.39,5.94,14.47
2022-03-23,port1069,Qingdao Port,China,port1069,39.0,3.0,9.0,22.0,264.74,5.84,287.8,33.64
2022-03-24,port1069,Qingdao Port,China,port1069,31.0,4.0,2.0,21.0,203.96,7.42,0.0,4.81
2022-03-25,port1069,Qingdao Port,China,port1069,16.0,1.0,1.0,11.0,0.0,26.61,0.0,1.82
2022-03-26,port1069,Qingdao Port,China,port1069,32.0,4.0,8.0,17.0,272.03,72.07,290.66,25.14
2022-03-27,port1069,Qingdao Port,China,port1069,37.0,2.0,4.0,26.0,220.08,0.0,1.52,16.96
2022-03-28,port1069,Qingdao Port,China,port1069,36.0,3.0,6.0,24.0,164.82,8.93,423.56,16.49
2022-03-29,port1069,Qingdao Port,China,port1069,36.0,7.0,3.0,22.0,361.36,51.01,0.24,1.95
2022-03-30,port1069,Qingdao Port,China,port1069,34.0,4.0,8.0,16.0,201.05,7.84,2.4,70.31
2022-03-31,port1069,Qingdao Port,China,port1069,35.0,6.0,5.0,22.0,242.82,28.16,22.15,20.41
2022-04-01,port1069,Qingdao Port,China,port1069,39.0,4.0,5.0,22.0,315.06,4.46,286.2,43.07
2022-04-02,port1069,Qingdao Port,China,port1069,43.0,5.0,3.0,29.0,229.01,38.76,276.16,7.53
2022-04-03,port1069,Qingdao Port,China,port1069,34.0,1.0,6.0,24.0,23.47,0.0,36.54,24.28
2022-04-04,port1069,Qingdao Port,China,port1069,34.0,5.0,3.0,21.0,459.4,43.86,41.23,2.59
2022-04-05,port1069,Qingdao Port,China,port1069,30.0,5.0,2.0,20.0,325.33,4.46,27.89,0.0
2022-04-06,port1069,Qingdao Port,China,port1069,20.0,3.0,4.0,12.0,100.79,4.46,229.22,5.35
2022-04-07,port1069,Qingdao Port,China,port1069,20.0,3.0,1.0,11.0,136.99,4.46,92.6,0.0
2022-04-08,port1069,Qingdao Port,China,port1069,30.0,1.0,2.0,23.0,174.24,0.0,23.71,0.0
2022-04-09,port1069,Qingdao Port,China,port1069,43.0,3.0,9.0,23.0,104.82,4.46,187.71,28.67
2022-04-10,port1069,Qingdao Port,China,port1069,15.0,1.0,1.0,12.0,0.0,23.67,0.0,34.73
2022-04-11,port1069,Qingdao Port,China,port1069,41.0,5.0,8.0,24.0,372.0,0.0,327.29,14.9
2022-04-12,port1069,Qingdao Port,China,port1069,37.0,4.0,4.0,21.0,126.15,4.98,0.0,46.17
2022-04-13,port1069,Qingdao Port,China,port1069,29.0,3.0,7.0,15.0,282.37,4.46,264.74,24.49
2022-04-14,port1069,Qingdao Port,China,port1069,38.0,6.0,7.0,18.0,414.15,64.29,270.82,11.01
2022-04-15,port1069,Qingdao Port,China,port1069,37.0,4.0,3.0,26.0,156.12,8.93,0.0,11.83
2022-04-16,port1069,Qingdao Port,China,port1069,32.0,4.0,5.0,19.0,102.25,49.82,127.16,12.4
2022-04-17,port1069,Qingdao Port,China,port1069,35.0,4.0,5.0,22.0,174.39,43.17,319.23,16.52
2022-04-18,port1069,Qingdao Port,China,port1069,29.0,1.0,7.0,19.0,0.0,0.0,372.7,4.92
