date,portname,portid,year,month,day,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity
2024-03-19,Mona Passage,chokepoint24,2024,3,19,3,3,2,,1,8,9,67285,192769,23667,,6165,283723,289888
2024-03-19,Ombai Strait,chokepoint16,2024,3,19,1,,2,,2,3,5,24883,,8613,,29446,33496,62943
2024-03-19,Oresund Strait,chokepoint10,2024,3,19,6,8,23,2,17,39,56,15819,,22134,1571,20344,39524,59869
2024-03-19,Panama Canal,chokepoint2,2024,3,19,8,2,2,2,7,14,21,317358,95977,8107,,206535,421443,627979
2024-03-19,Strait of Hormuz,chokepoint6,2024,3,19,19,15,5,7,38,46,84,551164,482142,41814,23471,2141627,1098593,3240221
2024-03-19,Suez Canal,chokepoint1,2024,3,19,6,11,7,1,13,25,38,186717,448009,64117,,240555,698845,939400
2024-03-19,Sunda Strait,chokepoint19,2024,3,19,2,16,5,1,11,24,35,23004,748781,8772,,142180,780558,922738
2024-03-19,Taiwan Strait,chokepoint11,2024,3,19,91,60,32,8,52,191,243,1632981,3657772,170507,14956,583195,5476217,6059413
2024-03-19,Torres Strait,chokepoint18,2024,3,19,1,3,1,,1,5,6,32362,46837,464,,,79665,79665
2024-03-19,Tsugaru Strait,chokepoint13,2024,3,19,16,13,11,3,21,43,64,658703,401037,21557,14151,116703,1095449,1212153
2024-03-19,Windward Passage,chokepoint23,2024,3,19,12,1,3,1,,17,17,249068,67862,3060,,,319991,319991
2024-03-19,Yucatan Channel,chokepoint22,2024,3,19,6,6,3,3,21,18,39,43194,194394,19188,6259,412332,263037,675370
2024-03-20,Bab el-Mandeb Strait,chokepoint4,2024,3,20,1,14,2,,12,17,29,12041,643272,3483,,845008,658796,1503805
2024-03-20,Balabac Strait,chokepoint25,2024,3,20,1,4,4,,,9,9,6431,191195,9288,,,206916,206916
2024-03-20,Bering Strait,chokepoint26,2024,3,20,,,,,,,,,,,,,,
2024-03-20,Bohai Strait,chokepoint17,2024,3,20,27,104,19,2,44,152,196,419880,5963783,93716,1253,923119,6478634,7401754
2024-03-20,Bosporus Strait,chokepoint3,2024,3,20,13,25,40,1,25,79,104,125370,426141,64633,,545269,616145,1161414
2024-03-20,Cape of Good Hope,chokepoint7,2024,3,20,11,37,10,2,15,60,75,743525,2477476,72925,6948,1360475,3300874,4661350
2024-03-20,Dover Strait,chokepoint9,2024,3,20,30,24,34,11,60,99,159,711407,1067389,95254,31296,1881056,1905347,3786404
2024-03-20,Gibraltar Strait,chokepoint8,2024,3,20,37,38,16,1,51,92,143,1200702,1308451,92772,,1313347,2601925,3915273
2024-03-20,Kerch Strait,chokepoint28,2024,3,20,,1,14,,1,15,16,,5722,16759,,,22481,22481
2024-03-20,Korea Strait,chokepoint12,2024,3,20,60,45,46,7,48,158,206,1067823,1331351,92531,6968,576418,2498675,3075093
2024-03-20,Lombok Strait,chokepoint15,2024,3,20,,28,2,,10,30,40,,2446053,,,7380,2446053,2453434
2024-03-20,Luzon Strait,chokepoint14,2024,3,20,5,39,2,2,28,48,76,151941,2180484,8596,,2771859,2341021,5112881
2024-03-20,Magellan Strait,chokepoint21,2024,3,20,,2,1,1,1,4,5,,55756,7073,3212,,66043,66043
2024-03-20,Makassar Strait,chokepoint20,2024,3,20,1,53,3,,4,57,61,3746,3495465,10758,,1133,3509970,3511104
2024-03-20,Malacca Strait,chokepoint5,2024,3,20,48,57,9,7,82,121,203,1324008,3596512,15608,24695,4318740,4960823,9279564
2024-03-20,Mindoro Strait,chokepoint27,2024,3,20,,40,2,,3,42,45,,2244808,21923,,92761,2266732,2359493
2024-03-20,Mona Passage,chokepoint24,2024,3,20,2,5,1,,2,8,10,24590,193303,11045,,35968,228939,264908
2024-03-20,Ombai Strait,chokepoint16,2024,3,20,1,4,1,,4,6,10,17936,78623,,,84619,96560,181179
2024-03-20,Oresund Strait,chokepoint10,2024,3,20,11,12,29,1,10,53,63,13824,38164,42756,,13928,94745,108674
2024-03-20,Panama Canal,chokepoint2,2024,3,20,7,4,1,,11,12,23,168886,189610,,,369003,358496,727499
2024-03-20,Strait of Hormuz,chokepoint6,2024,3,20,18,17,4,4,60,43,103,631297,892987,20624,7888,4174837,1552797,5727635
2024-03-20,Suez Canal,chokepoint1,2024,3,20,8,8,1,,19,17,36,158157,326160,7060,,1409673,491377,1901051
2024-03-20,Sunda Strait,chokepoint19,2024,3,20,5,8,2,1,12,16,28,244756,535012,569,4215,284559,784553,1069113
2024-03-20,Taiwan Strait,chokepoint11,2024,3,20,95,71,27,8,54,201,255,2259992,4077706,157876,15893,955788,6511470,7467258
2024-03-20,Torres Strait,chokepoint18,2024,3,20,2,5,1,,2,8,10,19391,75143,1246,,42323,95781,138104
2024-03-20,Tsugaru Strait,chokepoint13,2024,3,20,13,6,8,3,13,30,43,568179,217291,15834,,68126,801305,869431
2024-03-20,Windward Passage,chokepoint23,2024,3,20,7,,3,2,1,12,13,166158,,24565,6220,13365,196943,210309
2024-03-20,Yucatan Channel,chokepoint22,2024,3,20,20,6,2,,35,28,63,232315,297669,13262,,1092312,543248,1635560
2024-03-21,Bab el-Mandeb Strait,chokepoint4,2024,3,21,3,13,1,,9,17,26,37478,750359,,,367383,787838,1155221
2024-03-21,Balabac Strait,chokepoint25,2024,3,21,1,2,1,,5,4,9,9277,43490,1154,,46515,53922,100437
2024-03-21,Bering Strait,chokepoint26,2024,3,21,,,,,,,,,,,,,,
2024-03-21,Bohai Strait,chokepoint17,2024,3,21,20,90,22,1,41,133,174,404822,5365984,114007,958,1096526,5885772,6982298
2024-03-21,Bosporus Strait,chokepoint3,2024,3,21,8,38,41,,31,87,118,56951,517435,78867,,490123,653254,1143378
2024-03-21,Cape of Good Hope,chokepoint7,2024,3,21,18,42,4,3,17,67,84,967241,3090081,47791,20534,736012,4125648,4861661
2024-03-21,Dover Strait,chokepoint9,2024,3,21,39,20,48,12,78,119,197,1088784,680658,136994,43517,2082942,1949953,4032896
2024-03-21,Gibraltar Strait,chokepoint8,2024,3,21,35,31,26,7,53,99,152,1263074,1396306,87928,28857,1889421,2776166,4665588
2024-03-21,Kerch Strait,chokepoint28,2024,3,21,,,12,,5,12,17,,,17198,,,17198,17198
2024-03-21,Korea Strait,chokepoint12,2024,3,21,65,45,69,14,60,193,253,1008799,1375946,151899,25899,811324,2562544,3373868
2024-03-21,Lombok Strait,chokepoint15,2024,3,21,,22,,,9,22,31,,2177792,,,159660,2177792,2337452
2024-03-21,Luzon Strait,chokepoint14,2024,3,21,12,40,5,2,23,59,82,322053,3636659,23327,10388,1369173,3992429,5361602
2024-03-21,Magellan Strait,chokepoint21,2024,3,21,1,4,,,,5,5,15789,114660,,,,130449,130449
2024-03-21,Makassar Strait,chokepoint20,2024,3,21,3,60,2,,6,65,71,27757,3981783,33093,,70542,4042633,4113176
2024-03-21,Malacca Strait,chokepoint5,2024,3,21,52,60,10,7,68,129,197,1606517,2866471,42503,7927,3593724,4523419,8117144
2024-03-21,Mindoro Strait,chokepoint27,2024,3,21,5,32,3,,1,40,41,66447,2289283,14096,,2477,2369827,2372304
2024-03-21,Mona Passage,chokepoint24,2024,3,21,1,2,2,,1,5,6,13771,90347,17790,,,121909,121909
2024-03-21,Ombai Strait,chokepoint16,2024,3,21,4,,,,6,4,10,75413,,,,76372,75413,151785
2024-03-21,Oresund Strait,chokepoint10,2024,3,21,8,2,25,2,16,37,53,13638,4361,46019,,15455,64020,79475
2024-03-21,Panama Canal,chokepoint2,2024,3,21,5,2,1,2,10,10,20,105313,98424,3060,,248744,206797,455542
2024-03-21,Strait of Hormuz,chokepoint6,2024,3,21,18,15,2,3,53,38,91,565730,311362,6706,7692,2473544,891491,3365036
2024-03-21,Suez Canal,chokepoint1,2024,3,21,9,13,4,,13,26,39,257562,698713,49266,,822535,1005542,1828078
2024-03-21,Sunda Strait,chokepoint19,2024,3,21,2,13,7,,8,22,30,30429,929120,19055,,23276,978605,1001881
2024-03-21,Taiwan Strait,chokepoint11,2024,3,21,99,77,31,8,53,215,268,2021235,3277629,141261,6031,1100345,5446158,6546503
2024-03-21,Torres Strait,chokepoint18,2024,3,21,1,7,,,,8,8,21684,169656,,,,191341,191341
2024-03-21,Tsugaru Strait,chokepoint13,2024,3,21,7,7,6,1,6,21,27,316597,376887,8293,,11394,701778,713173
2024-03-21,Windward Passage,chokepoint23,2024,3,21,8,1,2,1,2,12,14,69104,34894,5674,17608,32457,127281,159739
2024-03-21,Yucatan Channel,chokepoint22,2024,3,21,8,7,2,,21,17,38,119889,163866,19419,,1054572,303175,1357748
2024-03-22,Bab el-Mandeb Strait,chokepoint4,2024,3,22,7,12,8,,13,27,40,72116,816564,98751,,458659,987433,1446092
2024-03-22,Balabac Strait,chokepoint25,2024,3,22,1,5,3,,1,9,10,12605,201214,4131,,16789,217951,234741
2024-03-22,Bering Strait,chokepoint26,2024,3,22,,,,,,,,,,,,,,
2024-03-22,Bohai Strait,chokepoint17,2024,3,22,27,110,18,4,32,159,191,511939,5183362,51708,2391,305158,5749402,6054560
2024-03-22,Bosporus Strait,chokepoint3,2024,3,22,6,28,43,1,26,78,104,28867,945660,71378,,468397,1045906,1514304
2024-03-22,Cape of Good Hope,chokepoint7,2024,3,22,14,44,8,,14,66,80,826576,3598888,83353,,784729,4508818,5293547
2024-03-22,Dover Strait,chokepoint9,2024,3,22,42,30,51,11,66,134,200,1417975,819109,147180,25124,1347065,2409390,3756456
2024-03-22,Gibraltar Strait,chokepoint8,2024,3,22,28,25,25,3,51,81,132,698294,716338,70789,4292,1215093,1489715,2704808
2024-03-22,Kerch Strait,chokepoint28,2024,3,22,,,17,,5,17,22,,,30100,,15078,30100,45179
2024-03-22,Korea Strait,chokepoint12,2024,3,22,59,46,67,9,53,181,234,1176315,1611967,158152,13876,472246,2960312,3432558
2024-03-22,Lombok Strait,chokepoint15,2024,3,22,2,32,2,,9,36,45,1568,2914739,7096,,185175,2923404,3108579
2024-03-22,Luzon Strait,chokepoint14,2024,3,22,3,32,6,2,36,43,79,86329,2423157,47180,4428,3219281,2561096,5780378
2024-03-22,Magellan Strait,chokepoint21,2024,3,22,,1,,,2,1,3,,,,,,,
2024-03-22,Makassar Strait,chokepoint20,2024,3,22,,54,,,10,54,64,,4102703,,,106048,4102703,4208752
2024-03-22,Malacca Strait,chokepoint5,2024,3,22,55,58,21,3,85,137,222,1846697,3155008,164949,5683,2449034,5172340,7621374
2024-03-22,Mindoro Strait,chokepoint27,2024,3,22,2,35,6,,2,43,45,12770,2355512,20923,,38948,2389206,2428155
2024-03-22,Mona Passage,chokepoint24,2024,3,22,3,5,3,2,6,13,19,76396,177045,28555,4821,229784,286818,516603
2024-03-22,Ombai Strait,chokepoint16,2024,3,22,,2,1,,6,3,9,,,2926,,85293,2926,88219
2024-03-22,Oresund Strait,chokepoint10,2024,3,22,7,11,16,3,5,37,42,15165,97814,19454,,18757,132434,151191
2024-03-22,Panama Canal,chokepoint2,2024,3,22,6,3,2,4,9,15,24,140599,140169,7122,14445,228461,302337,530799
2024-03-22,Strait of Hormuz,chokepoint6,2024,3,22,18,15,4,1,61,38,99,291074,645303,61120,,3001079,997497,3998577
2024-03-22,Suez Canal,chokepoint1,2024,3,22,8,9,5,1,12,23,35,236409,368460,15173,3455,221181,623499,844680
2024-03-22,Sunda Strait,chokepoint19,2024,3,22,4,9,4,,12,17,29,58687,582846,94231,,151509,735764,887273
2024-03-22,Taiwan Strait,chokepoint11,2024,3,22,89,60,30,8,42,187,229,1699552,2663875,138222,14521,885083,4516171,5401255
2024-03-22,Torres Strait,chokepoint18,2024,3,22,3,6,1,,3,10,13,55488,158947,2982,,74415,217418,291833
2024-03-22,Tsugaru Strait,chokepoint13,2024,3,22,13,12,8,3,13,36,49,410990,281104,11111,9058,85187,712265,797453
2024-03-22,Windward Passage,chokepoint23,2024,3,22,10,1,2,,2,13,15,194374,9971,7130,,37591,211477,249068
2024-03-22,Yucatan Channel,chokepoint22,2024,3,22,11,8,5,,22,24,46,162549,298188,25356,,651211,486094,1137306
2024-03-23,Bab el-Mandeb Strait,chokepoint4,2024,3,23,4,14,3,1,10,22,32,79338,628776,36953,,438444,745068,1183512
2024-03-23,Balabac Strait,chokepoint25,2024,3,23,1,4,2,,3,7,10,5329,198388,7358,,38344,211076,249420
2024-03-23,Bering Strait,chokepoint26,2024,3,23,,,,,,,,,,,,,,
2024-03-23,Bohai Strait,chokepoint17,2024,3,23,16,88,27,2,38,133,171,206589,4733065,116567,6158,708959,5062381,5771341
2024-03-23,Bosporus Strait,chokepoint3,2024,3,23,9,27,54,1,29,91,120,93606,523479,172152,970,775861,790209,1566071
2024-03-23,Cape of Good Hope,chokepoint7,2024,3,23,11,31,6,2,17,50,67,520861,2026859,70850,13150,1458940,2631721,4090662
2024-03-23,Dover Strait,chokepoint9,2024,3,23,40,19,55,11,57,125,182,873880,496405,115814,41875,982793,1527974,2510768
2024-03-23,Gibraltar Strait,chokepoint8,2024,3,23,37,31,10,5,48,83,131,960196,1273389,31949,9738,1335141,2275275,3610416
2024-03-23,Kerch Strait,chokepoint28,2024,3,23,,,22,,4,22,26,,,40716,,16443,40716,57160
2024-03-23,Korea Strait,chokepoint12,2024,3,23,50,38,75,11,66,174,240,612272,802694,149766,17276,1056599,1582009,2638608
2024-03-23,Lombok Strait,chokepoint15,2024,3,23,,29,3,,9,32,41,,2137716,6419,,102225,2144135,2246361
2024-03-23,Luzon Strait,chokepoint14,2024,3,23,9,29,4,2,22,44,66,325923,3879210,21447,,1640957,4226581,5867539
2024-03-23,Magellan Strait,chokepoint21,2024,3,23,,3,1,,2,4,6,,91341,682,,91003,92023,183027
2024-03-23,Makassar Strait,chokepoint20,2024,3,23,2,41,2,,4,45,49,28884,2407777,10058,,56014,2446720,2502735
2024-03-23,Malacca Strait,chokepoint5,2024,3,23,67,62,18,7,91,154,245,1737818,2911478,104732,21724,4452998,4775754,9228753
2024-03-23,Mindoro Strait,chokepoint27,2024,3,23,1,32,3,,2,36,38,11354,2064197,,,,2075552,2075552
2024-03-23,Mona Passage,chokepoint24,2024,3,23,5,1,4,,3,10,13,92986,45113,27387,,69728,165486,235214
2024-03-23,Ombai Strait,chokepoint16,2024,3,23,,3,1,,2,4,6,,331326,1151,,54462,332478,386940
2024-03-23,Oresund Strait,chokepoint10,2024,3,23,6,9,28,4,9,47,56,7777,,42376,842,9198,50996,60195
2024-03-23,Panama Canal,chokepoint2,2024,3,23,6,,2,4,10,12,22,264834,,14052,28229,212598,307116,519714
2024-03-23,Strait of Hormuz,chokepoint6,2024,3,23,12,25,6,3,49,46,95,393071,962494,48759,,2109141,1404326,3513468
2024-03-23,Suez Canal,chokepoint1,2024,3,23,8,16,7,1,13,32,45,114365,643896,55302,4660,635381,818225,1453607
2024-03-23,Sunda Strait,chokepoint19,2024,3,23,2,13,4,1,15,20,35,14162,1237916,11617,,131315,1263695,1395011
2024-03-23,Taiwan Strait,chokepoint11,2024,3,23,89,73,28,3,62,193,255,1957016,3086093,138838,1341,1254122,5183290,6437413
2024-03-23,Torres Strait,chokepoint18,2024,3,23,2,6,2,2,1,12,13,17354,118170,3960,6765,43849,146251,190100
2024-03-23,Tsugaru Strait,chokepoint13,2024,3,23,15,10,12,5,13,42,55,717423,395596,10200,10164,37074,1133385,1170460
2024-03-23,Windward Passage,chokepoint23,2024,3,23,6,,3,1,5,10,15,87328,,6130,3947,45910,97406,143316
2024-03-23,Yucatan Channel,chokepoint22,2024,3,23,7,10,2,,25,19,44,84922,486479,3143,,894557,574545,1469102
2024-03-24,Bab el-Mandeb Strait,chokepoint4,2024,3,24,3,11,4,,14,18,32,43879,358235,53240,,1030855,455355,1486210
2024-03-24,Balabac Strait,chokepoint25,2024,3,24,1,,1,,5,2,7,3109,,,,103122,3109,106231
2024-03-24,Bering Strait,chokepoint26,2024,3,24,,,,,,,,,,,,,,
2024-03-24,Bohai Strait,chokepoint17,2024,3,24,19,115,18,2,37,154,191,209223,5726690,38791,5468,667110,5980173,6647283
2024-03-24,Bosporus Strait,chokepoint3,2024,3,24,12,28,45,,27,85,112,77952,599277,127847,,473825,805077,1278903
2024-03-24,Cape of Good Hope,chokepoint7,2024,3,24,23,42,2,3,18,70,88,1383876,3738054,15408,19592,1194094,5156932,6351027
2024-03-24,Dover Strait,chokepoint9,2024,3,24,30,15,44,11,57,100,157,843692,934198,124499,14865,1360928,1917256,3278185
2024-03-24,Gibraltar Strait,chokepoint8,2024,3,24,36,31,14,8,51,89,140,1051034,1211562,79171,22780,1678560,2364548,4043108
2024-03-24,Kerch Strait,chokepoint28,2024,3,24,,,10,,1,10,11,,,9614,,,9614,9614
2024-03-24,Korea Strait,chokepoint12,2024,3,24,61,56,54,8,68,179,247,977345,1388328,143464,9081,962928,2518220,3481149
2024-03-24,Lombok Strait,chokepoint15,2024,3,24,,34,,,11,34,45,,3908418,,,121270,3908418,4029689
2024-03-24,Luzon Strait,chokepoint14,2024,3,24,7,35,8,3,33,53,86,319347,3533146,38414,10339,2528872,3901246,6430119
2024-03-24,Magellan Strait,chokepoint21,2024,3,24,,5,2,,1,7,8,,190894,9657,,,200552,200552
2024-03-24,Makassar Strait,chokepoint20,2024,3,24,2,42,1,,2,45,47,6480,3274168,2034,,4218,3282683,3286902
2024-03-24,Malacca Strait,chokepoint5,2024,3,24,52,58,17,6,65,133,198,1664559,2637711,81559,18204,3306341,4402034,7708376
2024-03-24,Mindoro Strait,chokepoint27,2024,3,24,1,42,,,5,43,48,12756,3267391,,,83730,3280147,3363877
2024-03-24,Mona Passage,chokepoint24,2024,3,24,3,1,3,2,2,9,11,47884,29335,10710,,38778,87930,126709
2024-03-24,Ombai Strait,chokepoint16,2024,3,24,3,6,1,,7,10,17,22249,812115,2065,,158839,836430,995270
2024-03-24,Oresund Strait,chokepoint10,2024,3,24,7,3,18,1,12,29,41,15666,,28779,,25531,44446,69978
2024-03-24,Panama Canal,chokepoint2,2024,3,24,8,3,,,10,11,21,176007,149714,,,325260,325722,650983
2024-03-24,Strait of Hormuz,chokepoint6,2024,3,24,17,14,4,1,56,36,92,512240,444560,9277,,1694836,966078,2660915
2024-03-24,Suez Canal,chokepoint1,2024,3,24,11,13,6,1,6,31,37,299212,486129,24900,,240348,810242,1050590
2024-03-24,Sunda Strait,chokepoint19,2024,3,24,2,17,6,1,11,26,37,77311,1889238,66118,4483,190001,2037151,2227152
2024-03-24,Taiwan Strait,chokepoint11,2024,3,24,79,79,32,7,46,197,243,1373091,3483553,166868,14849,830859,5038363,5869222
2024-03-24,Torres Strait,chokepoint18,2024,3,24,2,3,2,,5,7,12,46953,,23943,,86516,70896,157413
2024-03-24,Tsugaru Strait,chokepoint13,2024,3,24,11,14,15,1,9,41,50,379608,467866,20617,6745,40958,874837,915796
2024-03-24,Windward Passage,chokepoint23,2024,3,24,9,1,,1,1,11,12,121495,30274,,5981,36849,157751,194600
2024-03-24,Yucatan Channel,chokepoint22,2024,3,24,11,11,5,2,25,29,54,36932,305816,15477,2893,635062,361119,996182
2024-03-25,Bab el-Mandeb Strait,chokepoint4,2024,3,25,5,9,3,,12,17,29,38771,302425,51178,,797337,392375,1189713
2024-03-25,Balabac Strait,chokepoint25,2024,3,25,2,3,1,,5,6,11,38906,,1117,,64300,40024,104324
2024-03-25,Bering Strait,chokepoint26,2024,3,25,,,,,,,,,,,,,,
2024-03-25,Bohai Strait,chokepoint17,2024,3,25,20,90,25,2,38,137,175,500000,5546797,90178,1636,307147,6138612,6445760
2024-03-25,Bosporus Strait,chokepoint3,2024,3,25,7,20,46,1,28,74,102,44376,357465,188656,,603650,590497,1194147
2024-03-25,Cape of Good Hope,chokepoint7,2024,3,25,17,35,6,3,17,61,78,979026,2606732,19189,10808,1249723,3615757,4865480
2024-03-25,Dover Strait,chokepoint9,2024,3,25,38,26,29,18,78,111,189,1232393,1067903,65511,34059,1522603,2399868,3922471
2024-03-25,Gibraltar Strait,chokepoint8,2024,3,25,41,22,15,5,53,83,136,1153177,1051262,58436,10301,1151525,2273178,3424703
2024-03-25,Kerch Strait,chokepoint28,2024,3,25,,,10,,3,10,13,,,15152,,11685,15152,26837
2024-03-25,Korea Strait,chokepoint12,2024,3,25,62,41,50,9,64,162,226,1038283,1216445,99413,7331,671606,2361473,3033080
2024-03-25,Lombok Strait,chokepoint15,2024,3,25,,24,1,,6,25,31,,3462086,,,98587,3462086,3560673
2024-03-25,Luzon Strait,chokepoint14,2024,3,25,9,36,4,4,35,53,88,198891,3001536,30875,3060,1382632,3234363,4616996
2024-03-25,Magellan Strait,chokepoint21,2024,3,25,,1,,,,1,1,,21467,,,,21467,21467
2024-03-25,Makassar Strait,chokepoint20,2024,3,25,3,52,1,,7,56,63,42424,3823414,,,57704,3865839,3923543
2024-03-25,Malacca Strait,chokepoint5,2024,3,25,55,59,23,5,90,142,232,1200915,2975537,138262,11475,4215889,4326189,8542079
2024-03-25,Mindoro Strait,chokepoint27,2024,3,25,2,40,5,,4,47,51,20450,2827871,27354,,30333,2875676,2906009
2024-03-25,Mona Passage,chokepoint24,2024,3,25,4,,1,1,,6,6,180757,,7505,4471,,192734,192734
2024-03-25,Ombai Strait,chokepoint16,2024,3,25,1,4,1,,3,6,9,,421906,5156,,76833,427063,503896
2024-03-25,Oresund Strait,chokepoint10,2024,3,25,3,7,19,4,14,33,47,7341,43157,48793,,63671,99291,162963
2024-03-25,Panama Canal,chokepoint2,2024,3,25,8,2,2,2,8,14,22,327834,81735,2262,10729,252326,422563,674889
2024-03-25,Strait of Hormuz,chokepoint6,2024,3,25,14,20,6,1,61,41,102,383667,753365,26147,,3319580,1163181,4482761
2024-03-25,Suez Canal,chokepoint1,2024,3,25,9,14,4,,19,27,46,227611,530416,16291,,674682,774319,1449001
2024-03-25,Sunda Strait,chokepoint19,2024,3,25,5,16,2,,14,23,37,67049,624102,10287,,352847,701440,1054287
2024-03-25,Taiwan Strait,chokepoint11,2024,3,25,79,62,34,9,60,184,244,2239309,3217076,243006,19622,931778,5719014,6650793
2024-03-25,Torres Strait,chokepoint18,2024,3,25,3,5,2,,1,10,11,72286,187498,4803,,5100,264588,269689
2024-03-25,Tsugaru Strait,chokepoint13,2024,3,25,8,15,12,2,16,37,53,326700,568621,21036,,94744,916358,1011102
2024-03-25,Windward Passage,chokepoint23,2024,3,25,6,,2,3,,11,11,94034,,3586,,,97620,97620
2024-03-25,Yucatan Channel,chokepoint22,2024,3,25,14,12,3,1,23,30,53,211649,399458,6684,4728,1003384,622520,1625905
2024-03-26,Bab el-Mandeb Strait,chokepoint4,2024,3,26,7,13,6,1,19,27,46,107795,603957,13787,4689,661997,730231,1392228
2024-03-26,Balabac Strait,chokepoint25,2024,3,26,,6,2,,2,8,10,,280355,434,,6697,280789,287487
2024-03-26,Bering Strait,chokepoint26,2024,3,26,,,,,,,,,,,,,,
2024-03-26,Bohai Strait,chokepoint17,2024,3,26,18,92,14,,36,124,160,223057,6082026,29338,,917480,6334422,7251903
2024-03-26,Bosporus Strait,chokepoint3,2024,3,26,3,28,38,,27,69,96,33775,451543,43402,,342161,528721,870883
2024-03-26,Cape of Good Hope,chokepoint7,2024,3,26,19,42,4,5,21,70,91,1307348,2732594,29300,29713,1361419,4098957,5460377
2024-03-26,Dover Strait,chokepoint9,2024,3,26,32,24,38,11,69,105,174,1056311,1155976,94190,38688,1512842,2345167,3858010
2024-03-26,Gibraltar Strait,chokepoint8,2024,3,26,27,24,13,10,47,74,121,769719,805286,28718,15385,1512464,1619110,3131575
2024-03-26,Kerch Strait,chokepoint28,2024,3,26,,,9,,6,9,15,,,6937,,6692,6937,13629
2024-03-26,Korea Strait,chokepoint12,2024,3,26,56,34,60,8,70,158,228,756264,1112397,128743,27700,915264,2025106,2940370
2024-03-26,Lombok Strait,chokepoint15,2024,3,26,,29,3,1,7,33,40,,2953058,7478,3315,43935,2963853,3007788
2024-03-26,Luzon Strait,chokepoint14,2024,3,26,9,46,5,5,26,65,91,160725,5362184,9014,5064,1472099,5536988,7009087
2024-03-26,Magellan Strait,chokepoint21,2024,3,26,1,3,,,2,4,6,38336,98620,,,79615,136957,216573
2024-03-26,Makassar Strait,chokepoint20,2024,3,26,4,47,2,,3,53,56,21058,4232205,8879,,102896,4262143,4365040
2024-03-26,Malacca Strait,chokepoint5,2024,3,26,56,62,8,4,82,130,212,1476051,2780598,44501,19414,3213954,4320565,7534520
2024-03-26,Mindoro Strait,chokepoint27,2024,3,26,1,37,2,,3,40,43,4170,2159075,11984,,34177,2175231,2209408
2024-03-26,Mona Passage,chokepoint24,2024,3,26,6,2,2,,5,10,15,138628,50270,7066,,329256,195966,525222
2024-03-26,Ombai Strait,chokepoint16,2024,3,26,1,7,2,1,3,11,14,25008,642609,2447,6147,166356,676213,842569
2024-03-26,Oresund Strait,chokepoint10,2024,3,26,4,4,15,1,12,24,36,10914,4646,21930,1229,28856,38721,67577
2024-03-26,Panama Canal,chokepoint2,2024,3,26,5,5,2,2,9,14,23,148421,239437,11936,8328,381242,408123,789366
2024-03-26,Strait of Hormuz,chokepoint6,2024,3,26,20,9,2,2,45,33,78,641775,275276,28820,6104,1618296,951977,2570273
2024-03-26,Suez Canal,chokepoint1,2024,3,26,10,12,2,,14,24,38,263352,820682,16406,,887571,1100441,1988012
2024-03-26,Sunda Strait,chokepoint19,2024,3,26,3,15,3,1,11,22,33,44057,962256,19247,6999,90241,1032560,1122802
